prime_mover,cls,formula,boot_num,rmse
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + gas_starts_adj,2,3550416.1208606297
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + gas_starts_adj,3,3644670.9556814595
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + supercritical_variable_adj,1,3575151.441808585
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + supercritical_variable_adj,2,3507613.716578467
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + supercritical_variable_adj,3,3611859.5583706074
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + supercritical_variable_adj + gas_starts_adj,1,3515357.896442585
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + supercritical_variable_adj + gas_starts_adj,2,3489101.9140219274
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_age_variable_adj + supercritical_variable_adj + gas_starts_adj,3,3625010.315281489
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj,1,4410549.110652994
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj,2,3675261.678692522
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj,3,3597518.735936654
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj,1,4410549.110652994
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj,2,3675261.678692522
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj,3,3597518.735936654
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,1,4410549.110652994
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,2,3675261.678692522
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,3,3597518.735936654
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,1,4718174.841638192
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,2,3643490.3534987764
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,3,3648907.3709919043
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,4201057.677843122
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,3576632.4658985985
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,3542830.825990711
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,4439272.958095332
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,3543579.1694143587
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,3590596.166620345
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + gas_starts_adj,1,4718174.841638192
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + gas_starts_adj,2,3643490.3534987764
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + gas_starts_adj,3,3648907.3709919043
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + supercritical_variable_adj,1,4201057.677843122
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + supercritical_variable_adj,2,3576632.4658985985
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + supercritical_variable_adj,3,3542830.825990711
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,1,4439272.958095332
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,2,3543579.1694143587
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,3,3590596.166620345
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj,1,4410549.110652994
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj,2,3675261.678692522
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj,3,3597518.735936654
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + gas_starts_adj,1,4718174.841638192
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + gas_starts_adj,2,3643490.3534987764
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + gas_starts_adj,3,3648907.3709919043
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,4201057.677843122
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,3576632.4658985985
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,3542830.825990711
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,4439272.958095332
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,3543579.1694143587
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,3590596.166620345
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj,1,4470639.190678951
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj,2,3610947.492908317
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj,3,3618476.5296129137
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj,1,4470639.190678951
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj,2,3610947.492908317
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj,3,3618476.5296129137
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj,1,4470639.190678951
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj,2,3610947.492908317
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj,3,3618476.5296129137
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,1,4714325.024271696
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,2,3609954.811026555
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,3,3633618.2467124984
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,4294340.592376669
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,3552533.7178055653
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,3619242.455771946
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,4484785.595290902
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,3545879.070282998
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,3622354.299441713
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + gas_starts_adj,1,4714325.024271696
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + gas_starts_adj,2,3609954.811026555
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + gas_starts_adj,3,3633618.2467124984
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + supercritical_variable_adj,1,4294340.592376669
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + supercritical_variable_adj,2,3552533.7178055653
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + supercritical_variable_adj,3,3619242.455771946
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,1,4484785.595290902
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,2,3545879.070282998
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,3,3622354.299441713
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj,1,4470639.190678951
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj,2,3610947.492908317
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj,3,3618476.5296129137
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,1,4714325.024271696
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,2,3609954.811026555
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,3,3633618.2467124984
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,4294340.592376669
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,3552533.7178055653
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,3619242.455771946
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,4484785.595290902
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,3545879.070282998
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,3622354.299441713
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + gas_starts_adj,1,4714325.024271696
ST,1,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + oil_fixed_adj + gas_age_fixed_adj + gas_pollution_fixed_adj + gas_age_variable_adj + gas_starts_adj,2,3609954.811026555
