prime_mover,rowid,RC1,RC2,RC3,RC4
ST,5787,-0.11174375605093496,-0.05930956275153079,0.10479996907683688,-0.09490268509296539
ST,5789,-0.08004682816226319,-0.09225307894601115,0.06882563790351187,-0.0638167739986103
ST,5790,-0.0796296441323138,-0.09261939562856873,0.07650160286654269,-0.0641342330103632
ST,5791,-0.0830017634321483,-0.08841087287482126,0.08353835319024427,-0.06761916967555581
ST,5792,-0.10977050780793733,-0.051801641090000926,0.08555843014582522,-0.09824536256205735
ST,5793,-0.10939546921788446,-0.05385218077133831,0.09071117893405024,-0.09695842258966268
ST,5795,0.22951358717606768,-0.25859206769143317,-0.016556745823411975,0.184872594441183
ST,5796,0.2188844619625913,-0.23224720461974793,0.020472489607822483,0.1686141527538056
ST,5797,-0.13510022047626166,0.266398648889268,0.15307049026993597,-0.15036711850189696
ST,5798,-0.13923355705908602,0.25052542078288764,0.16291070978160369,-0.1530585984698095
ST,5799,-0.1345850790172615,0.2975285850358648,0.1953922042707795,-0.15623003116992593
ST,5800,-0.14216952090839338,0.2414958580252276,0.16967050254026725,-0.1554986388897086
ST,5801,-0.13881900950386367,0.27174743639515414,0.18557157730930798,-0.15702774588009305
ST,5802,-0.14154509805296306,0.25362098092100926,0.18045144416574724,-0.15735259085289832
ST,5803,-0.14201244456017542,0.2506168121644064,0.1775518403156247,-0.1574714679891653
ST,5804,-0.14264371297468514,0.2502435108552747,0.18218608533557376,-0.1584593020717406
ST,5805,-0.14137063846129794,0.26255265722794024,0.18862499818180734,-0.15926471376242973
ST,5806,-0.14219334324744753,0.2597801020754829,0.1907444278056521,-0.16000729782490625
ST,5808,-0.09984293678386412,0.4548999368612677,0.13803377269396902,-0.13477683903170265
ST,5809,-0.11602001743641291,0.3824804684294002,0.15818468515152448,-0.14272134927175523
ST,5810,-0.10812901073825339,0.44769533832581193,0.20143729303112426,-0.1456777151400791
ST,5811,-0.11620579099906957,0.40782023830403785,0.19201658636083146,-0.1486006328913235
ST,5812,-0.11457035195645845,0.43099065962166205,0.21035667060211044,-0.15125929727799878
ST,5813,-0.11560257241609437,0.4323830865589996,0.21668974791332604,-0.15327488076115015
ST,5814,-0.11795765009553706,0.4236129953983959,0.21367218470614202,-0.15464013668090226
ST,5815,-0.11839714101853349,0.42523232960721463,0.21723510384056757,-0.1559249350731849
ST,5816,-0.11735019219519288,0.4459340201896497,0.2391291720560669,-0.1590282527145107
ST,5817,-0.11984034199000176,0.4345572499969584,0.23984679437871403,-0.16044785374595127
ST,5819,0.048760755290199534,-0.8443548832295492,-0.022042480181219907,0.047434787248062944
ST,5820,0.03880021336085415,-0.8547011510948993,-3.832434415878454e-4,0.04045870630287601
ST,5821,0.06419002030056252,-0.8919253056415667,-0.002384365063662382,0.060475925797162135
ST,5822,0.03461309942674886,-0.8486007423677261,0.030157419172101445,0.03538959713042202
ST,5823,0.033821733409472074,-0.8452525435427,0.04291541138945182,0.034435379269128305
ST,5824,0.022555671207700266,-0.8156043949219994,0.0588915246179061,0.02484368867009704
ST,5825,0.032956780801433,-0.8338356262157325,0.06602820791870077,0.03385645597423078
ST,5826,0.03161464568233335,-0.8107527829208045,0.07620264628472045,0.03161934992660307
ST,5827,0.023516647578965405,-0.7906595956862428,0.09057081465330141,0.02363693373844675
ST,5828,0.019702815025108674,-0.7907881125875759,0.10426649942713842,0.020849411543541082
ST,5831,0.25439236163155265,-1.1940543262590075,-0.07763900056635582,0.19816585381391
ST,5845,-0.09470273012497865,-0.061644571640382,0.08652841401143106,-0.08082446473053528
ST,5846,-0.10384624041212762,-0.060746521785972146,0.09309918669200899,-0.08824347320829191
ST,5847,-0.10373924408646307,-0.0557852530396717,0.09971341262390296,-0.08946974135351458
ST,5848,-0.10966358946759805,-0.04894376691536387,0.10069198771082839,-0.09589885290233104
ST,5849,-0.11716367758886997,-0.018519259474778414,0.1032099292350914,-0.10787833838145211
ST,5850,-0.11781631041526805,-0.033266277162852825,0.10543253310118668,-0.10566214451973703
ST,5851,-0.11401180213751412,-0.036158781158616905,0.11015310733309037,-0.10237416429626668
ST,5852,-0.12368298809268147,-0.024306454198562387,0.1055003140740554,-0.1128371175988988
ST,5853,-0.12988274983595557,-0.01667452969489719,0.1079892168886904,-0.11870444754164122
ST,5854,-0.12975104452545194,-0.016470786594647988,0.10963442670171282,-0.11884511051691264
ST,5856,-0.10003514319161459,-0.06943592465492875,0.08103064443377302,-0.08279467231956462
ST,5857,-0.10053003882081256,-0.06894471697639926,0.08682252285677194,-0.08357708873269692
ST,5858,-0.09927858886445676,-0.06786305307330089,0.09180454725284681,-0.08356709987196982
ST,5859,-0.10964310668940624,-0.05559249570322701,0.09485964702191657,-0.09443846883761689
ST,5860,-0.11500070638115412,-0.04500221902049374,0.09512887484288635,-0.10179771011359987
ST,5861,-0.11485079484682127,-0.044329991770072116,0.09860459773032208,-0.1016010926967045
ST,5862,-0.11408624545172151,-0.04623868656076063,0.10372623936425313,-0.10072970263317318
